S. No.,Reg_No,Campus,Package,Company,Branch,CTC
3003,21BLC1276,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3004,21BLC1282,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3005,21BLC1286,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3006,21BLC1288,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3007,21BLC1288,VIT - Chennai,,LTIMindtree,BLC,4LPA
3008,21BLC1288,VIT - Chennai,,Infosys,BLC,3.6LPA
3009,21BLC1288,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3010,21BLC1290,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3011,21BLC1293,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3012,21BLC1299,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3013,21BLC1308,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3014,21BLC1314,VIT - Chennai,,Infosys,BLC,3.6LPA
3015,21BLC1314,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3016,21BLC1315,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3017,21BLC1322,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3018,21BLC1323,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3019,21BLC1329,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3020,21BLC1343,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3021,21BLC1349,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3022,21BLC1350,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3023,21BLC1350,VIT - Chennai,,Infosys,BLC,3.6LPA
3024,21BLC1350,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3025,21BLC1356,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3026,21BLC1358,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3027,21BLC1358,VIT - Chennai,,Infosys,BLC,3.6LPA
3028,21BLC1359,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3029,21BLC1359,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3030,21BLC1369,VIT - Chennai,,Infosys,BLC,3.6LPA
3031,21BLC1373,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3032,21BLC1376,VIT - Chennai,,Infosys,BLC,3.6LPA
3033,21BLC1376,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3034,21BLC1384,VIT - Chennai,,LTIMindtree,BLC,4LPA
3035,21BLC1384,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3036,21BLC1385,VIT - Chennai,,Infosys,BLC,3.6LPA
3037,21BLC1385,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3038,21BLC1387,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3039,21BLC1388,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3040,21BLC1390,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3041,21BLC1401,VIT - Chennai,,Infosys,BLC,3.6LPA
3042,21BLC1401,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3043,21BLC1416,VIT - Chennai,,Infosys,BLC,3.6LPA
3044,21BLC1416,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3045,21BLC1419,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3046,21BLC1423,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3047,21BLC1424,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3048,21BLC1425,VIT - Chennai,,Infosys,BLC,3.6LPA
3049,21BLC1425,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3050,21BLC1426,VIT - Chennai,,Infosys,BLC,3.6LPA
3051,21BLC1426,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3052,21BLC1434,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3053,21BLC1442,VIT - Chennai,,LTIMindtree,BLC,4LPA
3054,21BLC1442,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3055,21BLC1443,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3056,21BLC1443,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3057,21BLC1448,VIT - Chennai,,Infosys,BLC,3.6LPA
3058,21BLC1448,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3059,21BLC1453,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3060,21BLC1453,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3061,21BLC1457,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3062,21BLC1460,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3063,21BLC1460,VIT - Chennai,,Infosys,BLC,3.6LPA
3064,21BLC1466,VIT - Chennai,,Infosys,BLC,3.6LPA
3065,21BLC1472,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3066,21BLC1475,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3067,21BLC1478,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3068,21BLC1478,VIT - Chennai,,Infosys,BLC,3.6LPA
3069,21BLC1478,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3070,21BLC1486,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3071,21BLC1490,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3072,21BLC1497,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3073,21BLC1498,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3074,21BLC1501,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3075,21BLC1507,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3076,21BLC1508,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3077,21BLC1509,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3078,21BLC1511,VIT - Chennai,,Infosys,BLC,3.6LPA
3079,21BLC1512,VIT - Chennai,,Infosys,BLC,3.6LPA
3080,21BLC1512,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3081,21BLC1516,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3082,21BLC1523,VIT - Chennai,,Infosys,BLC,3.6LPA
3083,21BLC1523,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3084,21BLC1524,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3085,21BLC1529,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3086,21BLC1529,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3087,21BLC1545,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3088,21BLC1545,VIT - Chennai,,Infosys,BLC,3.6LPA
3089,21BLC1548,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3090,21BLC1551,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3091,21BLC1557,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3092,21BLC1562,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3093,21BLC1574,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3094,21BLC1574,VIT - Chennai,,LTIMindtree,BLC,4LPA
3095,21BLC1578,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3096,21BLC1578,VIT - Chennai,,Infosys,BLC,3.6LPA
3097,21BLC1578,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3098,21BLC1589,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3099,21BLC1603,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3100,21BLC1603,VIT - Chennai,,Infosys,BLC,3.6LPA
3101,21BLC1603,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3102,21BLC1607,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3103,21BLC1610,VIT - Chennai,,LTIMindtree,BLC,4LPA
3104,21BLC1610,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3105,21BLC1612,VIT - Chennai,,Infosys,BLC,3.6LPA
3106,21BLC1612,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3107,21BLC1623,VIT - Chennai,,Infosys,BLC,3.6LPA
3108,21BLC1632,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3109,21BLC1632,VIT - Chennai,,Infosys,BLC,3.6LPA
3110,21BLC1632,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3111,21BLC1640,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3112,21BLC1645,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3113,21BLC1654,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3114,21BLC1666,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3115,21BLC1667,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3116,21BLC1668,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3117,21BLC1668,VIT - Chennai,,LTIMindtree,BLC,4LPA
3118,21BLC1669,VIT - Chennai,GenC Select,Cognizant,BLC,4LPA
3119,21BLC1669,VIT - Chennai,,Infosys,BLC,3.6LPA
3120,21BLC1669,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3121,21BLC1670,VIT - Chennai,,Infosys,BLC,3.6LPA
3122,21BLC1670,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3123,21BLC1671,VIT - Chennai,,Infosys,BLC,3.6LPA
3124,21BLC1671,VIT - Chennai,Ninja,TCS,BLC,3.3LPA
3125,21BME1116,VIT - Chennai,Ninja,TCS,BME,3.3LPA
3126,21BME1141,VIT - Chennai,Ninja,TCS,BME,3.3LPA
3127,21BME1146,VIT - Chennai,Ninja,TCS,BME,3.3LPA
3128,21BME1235,VIT - Chennai,Ninja,TCS,BME,3.3LPA
3129,21BME1255,VIT - Chennai,Ninja,TCS,BME,3.3LPA
3130,21BME1262,VIT - Chennai,Ninja,TCS,BME,3.3LPA
3131,21BME1279,VIT - Chennai,Ninja,TCS,BME,3.3LPA
3132,21BMH1002,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3133,21BMH1003,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3134,21BMH1009,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3135,21BMH1015,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3136,21BMH1084,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3137,21BMH1092,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3138,21BMH1133,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3139,21BMH1139,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3140,21BMH1156,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3141,21BMH1157,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3142,21BMH1171,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3143,21BMH1185,VIT - Chennai,Ninja,TCS,BMH,3.3LPA
3144,21BMV1015,VIT - Chennai,Ninja,TCS,BMV,3.3LPA
3145,21BMV1026,VIT - Chennai,Ninja,TCS,BMV,3.3LPA
3146,21BMV1052,VIT - Chennai,,Infosys,BMV,3.6LPA
3147,21BMV1052,VIT - Chennai,Ninja,TCS,BMV,3.3LPA
3148,21BMV1068,VIT - Chennai,Ninja,TCS,BMV,3.3LPA
3149,21BMV1082,VIT - Chennai,Ninja,TCS,BMV,3.3LPA
3150,21BMV1107,VIT - Chennai,Ninja,TCS,BMV,3.3LPA
3151,21BPS1004,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3152,21BPS1004,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3153,21BPS1008,VIT - Chennai,,LTIMindtree,BPS,4LPA
3154,21BPS1008,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3155,21BPS1014,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3156,21BPS1019,VIT - Chennai,,LTIMindtree,BPS,4LPA
3157,21BPS1019,VIT - Chennai,,Infosys,BPS,3.6LPA
3158,21BPS1019,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3159,21BPS1025,VIT - Chennai,,LTIMindtree,BPS,4LPA
3160,21BPS1025,VIT - Chennai,,Infosys,BPS,3.6LPA
3161,21BPS1025,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3162,21BPS1030,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3163,21BPS1037,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3164,21BPS1041,VIT - Chennai,,LTIMindtree,BPS,4LPA
3165,21BPS1042,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3166,21BPS1046,VIT - Chennai,,Infosys,BPS,3.6LPA
3167,21BPS1047,VIT - Chennai,,LTIMindtree,BPS,4LPA
3168,21BPS1048,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3169,21BPS1050,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3170,21BPS1061,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3171,21BPS1061,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3172,21BPS1062,VIT - Chennai,,LTIMindtree,BPS,4LPA
3173,21BPS1062,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3174,21BPS1071,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3175,21BPS1073,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3176,21BPS1076,VIT - Chennai,,Infosys,BPS,3.6LPA
3177,21BPS1076,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3178,21BPS1076,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3179,21BPS1084,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3180,21BPS1093,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3181,21BPS1096,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3182,21BPS1100,VIT - Chennai,,Infosys,BPS,3.6LPA
3183,21BPS1100,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3184,21BPS1101,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3185,21BPS1102,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3186,21BPS1106,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3187,21BPS1108,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3188,21BPS1118,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3189,21BPS1118,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3190,21BPS1119,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3191,21BPS1121,VIT - Chennai,GenC Next Select,Cognizant,BPS,5.4LPA
3192,21BPS1122,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3193,21BPS1123,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3194,21BPS1123,VIT - Chennai,,Infosys,BPS,3.6LPA
3195,21BPS1123,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3196,21BPS1129,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3197,21BPS1132,VIT - Chennai,,LTIMindtree,BPS,4LPA
3198,21BPS1134,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3199,21BPS1135,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3200,21BPS1137,VIT - Chennai,,Infosys,BPS,3.6LPA
3201,21BPS1137,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3202,21BPS1138,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3203,21BPS1138,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3204,21BPS1140,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3205,21BPS1145,VIT - Chennai,,Infosys,BPS,3.6LPA
3206,21BPS1145,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3207,21BPS1148,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3208,21BPS1148,VIT - Chennai,,LTIMindtree,BPS,4LPA
3209,21BPS1152,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3210,21BPS1155,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3211,21BPS1165,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3212,21BPS1168,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3213,21BPS1176,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3214,21BPS1180,VIT - Chennai,,Infosys,BPS,3.6LPA
3215,21BPS1181,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3216,21BPS1181,VIT - Chennai,,Infosys,BPS,3.6LPA
3217,21BPS1181,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3218,21BPS1193,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3219,21BPS1194,VIT - Chennai,,Infosys,BPS,3.6LPA
3220,21BPS1194,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3221,21BPS1195,VIT - Chennai,,Infosys,BPS,3.6LPA
3222,21BPS1202,VIT - Chennai,,LTIMindtree,BPS,4LPA
3223,21BPS1202,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3224,21BPS1212,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3225,21BPS1213,VIT - Chennai,GenC Next Select,Cognizant,BPS,5.4LPA
3226,21BPS1214,VIT - Chennai,,Infosys,BPS,3.6LPA
3227,21BPS1214,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3228,21BPS1219,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3229,21BPS1219,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3230,21BPS1222,VIT - Chennai,,LTIMindtree,BPS,4LPA
3231,21BPS1222,VIT - Chennai,,Infosys,BPS,3.6LPA
3232,21BPS1222,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3233,21BPS1225,VIT - Chennai,,Infosys,BPS,3.6LPA
3234,21BPS1235,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3235,21BPS1238,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3236,21BPS1238,VIT - Chennai,,Infosys,BPS,3.6LPA
3237,21BPS1238,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3238,21BPS1247,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3239,21BPS1249,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3240,21BPS1249,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3241,21BPS1252,VIT - Chennai,,Infosys,BPS,3.6LPA
3242,21BPS1258,VIT - Chennai,,Infosys,BPS,3.6LPA
3243,21BPS1260,VIT - Chennai,,Infosys,BPS,3.6LPA
3244,21BPS1264,VIT - Chennai,,Infosys,BPS,3.6LPA
3245,21BPS1269,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3246,21BPS1271,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3247,21BPS1274,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3248,21BPS1282,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3249,21BPS1286,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3250,21BPS1294,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3251,21BPS1297,VIT - Chennai,,Infosys,BPS,3.6LPA
3252,21BPS1297,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3253,21BPS1302,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3254,21BPS1304,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3255,21BPS1309,VIT - Chennai,,LTIMindtree,BPS,4LPA
3256,21BPS1309,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3257,21BPS1309,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3258,21BPS1312,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3259,21BPS1314,VIT - Chennai,,Infosys,BPS,3.6LPA
3260,21BPS1314,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3261,21BPS1317,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3262,21BPS1323,VIT - Chennai,,Infosys,BPS,3.6LPA
3263,21BPS1323,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3264,21BPS1325,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3265,21BPS1335,VIT - Chennai,,Infosys,BPS,3.6LPA
3266,21BPS1338,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3267,21BPS1339,VIT - Chennai,,Infosys,BPS,3.6LPA
3268,21BPS1343,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3269,21BPS1354,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3270,21BPS1355,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3271,21BPS1357,VIT - Chennai,,Infosys,BPS,3.6LPA
3272,21BPS1357,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3273,21BPS1359,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3274,21BPS1362,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3275,21BPS1364,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3276,21BPS1365,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3277,21BPS1376,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3278,21BPS1379,VIT - Chennai,GenC Next Select,Cognizant,BPS,5.4LPA
3279,21BPS1383,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3280,21BPS1387,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3281,21BPS1390,VIT - Chennai,,Infosys,BPS,3.6LPA
3282,21BPS1392,VIT - Chennai,,Infosys,BPS,3.6LPA
3283,21BPS1392,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3284,21BPS1396,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3285,21BPS1397,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3286,21BPS1399,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3287,21BPS1403,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3288,21BPS1404,VIT - Chennai,,Infosys,BPS,3.6LPA
3289,21BPS1404,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3290,21BPS1423,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3291,21BPS1426,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3292,21BPS1431,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3293,21BPS1432,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3294,21BPS1434,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3295,21BPS1435,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3296,21BPS1439,VIT - Chennai,GenC Next Select,Cognizant,BPS,5.4LPA
3297,21BPS1441,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3298,21BPS1442,VIT - Chennai,,LTIMindtree,BPS,4LPA
3299,21BPS1442,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3300,21BPS1444,VIT - Chennai,,Infosys,BPS,3.6LPA
3301,21BPS1446,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3302,21BPS1455,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3303,21BPS1463,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3304,21BPS1464,VIT - Chennai,,LTIMindtree,BPS,4LPA
3305,21BPS1465,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3306,21BPS1473,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3307,21BPS1476,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3308,21BPS1476,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3309,21BPS1478,VIT - Chennai,,Infosys,BPS,3.6LPA
3310,21BPS1483,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3311,21bps1490,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3312,21BPS1491,VIT - Chennai,GenC Next Select,Cognizant,BPS,5.4LPA
3313,21BPS1495,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3314,21BPS1498,VIT - Chennai,,Infosys,BPS,3.6LPA
3315,21BPS1498,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3316,21BPS1498,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3317,21BPS1516,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3318,21BPS1519,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3319,21BPS1530,VIT - Chennai,,Infosys,BPS,3.6LPA
3320,21BPS1530,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3321,21BPS1531,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3322,21BPS1532,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3323,21BPS1538,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3324,21BPS1542,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3325,21BPS1545,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3326,21BPS1545,VIT - Chennai,,Infosys,BPS,3.6LPA
3327,21BPS1561,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3328,21BPS1561,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3329,21BPS1564,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3330,21BPS1565,VIT - Chennai,,Infosys,BPS,3.6LPA
3331,21BPS1568,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3332,21BPS1568,VIT - Chennai,,Infosys,BPS,3.6LPA
3333,21BPS1578,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3334,21BPS1595,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3335,21BPS1597,VIT - Chennai,,Infosys,BPS,3.6LPA
3336,21BPS1599,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3337,21BPS1607,VIT - Chennai,,Infosys,BPS,3.6LPA
3338,21BPS1612,VIT - Chennai,GenC Select,Cognizant,BPS,4LPA
3339,21BPS1612,VIT - Chennai,,Infosys,BPS,3.6LPA
3340,21BPS1612,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3341,21BPS1617,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3342,21BPS1626,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3343,21BPS1629,VIT - Chennai,,Infosys,BPS,3.6LPA
3344,21BPS1629,VIT - Chennai,Ninja,TCS,BPS,3.3LPA
3345,21BRS1001,VIT - Chennai,GenC Select,Cognizant,BRS,4LPA
3346,21BRS1002,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3347,21BRS1010,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3348,21BRS1012,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3349,21BRS1016,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3350,21BRS1024,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3351,21BRS1031,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3352,21BRS1037,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3353,21BRS1050,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3354,21BRS1050,VIT - Chennai,GenC Select,Cognizant,BRS,4LPA
3355,21BRS1051,VIT - Chennai,,Infosys,BRS,3.6LPA
3356,21BRS1051,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3357,21BRS1051,VIT - Chennai,GenC Select,Cognizant,BRS,4LPA
3358,21BRS1058,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3359,21BRS1063,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3360,21BRS1068,VIT - Chennai,GenC Select,Cognizant,BRS,4LPA
3361,21BRS1068,VIT - Chennai,,LTIMindtree,BRS,4LPA
3362,21BRS1068,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3363,21BRS1070,VIT - Chennai,Ninja,TCS,BRS,3.3LPA
3364,21BRS1072,VIT - Chennai,GenC Select,Cognizant,BRS,4LPA
